wmo_id,city,state_abbr,state_name,country,source,label
712850,Abee AgDM,AB,Alberta,CAN,TMYx,"Abee AgDM, AB (WMO 712850)"
710480,Acadia Valley,AB,Alberta,CAN,TMYx,"Acadia Valley, AB (WMO 710480)"
710050,Albert Hall AgCM,AB,Alberta,CAN,TMYx,"Albert Hall AgCM, AB (WMO 710050)"
710060,Alliance AgCM,AB,Alberta,CAN,TMYx,"Alliance AgCM, AB (WMO 710060)"
712860,Andrew AgDM,AB,Alberta,CAN,TMYx,"Andrew AgDM, AB (WMO 712860)"
712710,Athabasca AgCM,AB,Alberta,CAN,TMYx,"Athabasca AgCM, AB (WMO 712710)"
719860,Atlee AgCM,AB,Alberta,CAN,TMYx,"Atlee AgCM, AB (WMO 719860)"
712870,Atmore AgDM,AB,Alberta,CAN,TMYx,"Atmore AgDM, AB (WMO 712870)"
719810,Azure,AB,Alberta,CAN,TMYx,"Azure, AB (WMO 719810)"
711220,Banff CS,AB,Alberta,CAN,TMYx,"Banff CS, AB (WMO 711220)"
713460,Barnwell AgDM,AB,Alberta,CAN,TMYx,"Barnwell AgDM, AB (WMO 713460)"
710070,Barons AgCM,AB,Alberta,CAN,TMYx,"Barons AgCM, AB (WMO 710070)"
710610,Barrhead AP,AB,Alberta,CAN,TMYx,"Barrhead AP, AB (WMO 710610)"
710080,Bassano AgCM,AB,Alberta,CAN,TMYx,"Bassano AgCM, AB (WMO 710080)"
713040,Beaver Mines,AB,Alberta,CAN,TMYx,"Beaver Mines, AB (WMO 713040)"
712300,Beaverlodge RCS,AB,Alberta,CAN,TMYx,"Beaverlodge RCS, AB (WMO 712300)"
710090,Beiseker AgCM,AB,Alberta,CAN,TMYx,"Beiseker AgCM, AB (WMO 710090)"
710100,Bellshill AgCM,AB,Alberta,CAN,TMYx,"Bellshill AgCM, AB (WMO 710100)"
710110,Big Valley AgCM,AB,Alberta,CAN,TMYx,"Big Valley AgCM, AB (WMO 710110)"
719820,Black Diamond,AB,Alberta,CAN,TMYx,"Black Diamond, AB (WMO 719820)"
715170,Blood Tribe AgDM,AB,Alberta,CAN,TMYx,"Blood Tribe AgDM, AB (WMO 715170)"
712140,Bodo AGDM,AB,Alberta,CAN,TMYx,"Bodo AGDM, AB (WMO 712140)"
712310,Bow Island,AB,Alberta,CAN,TMYx,"Bow Island, AB (WMO 712310)"
715190,Bow Island Irrigation AgDM,AB,Alberta,CAN,TMYx,"Bow Island Irrigation AgDM, AB (WMO 715190)"
712320,Bow Valley Prov Park,AB,Alberta,CAN,TMYx,"Bow Valley Prov Park, AB (WMO 712320)"
712330,Breton Plots,AB,Alberta,CAN,TMYx,"Breton Plots, AB (WMO 712330)"
713410,Brocket AgDM,AB,Alberta,CAN,TMYx,"Brocket AgDM, AB (WMO 713410)"
714570,Brooks,AB,Alberta,CAN,TMYx,"Brooks, AB (WMO 714570)"
712830,Brownvale AgCM,AB,Alberta,CAN,TMYx,"Brownvale AgCM, AB (WMO 712830)"
718390,Bullhorn Coulee Reservoir,AB,Alberta,CAN,TMYx,"Bullhorn Coulee Reservoir, AB (WMO 718390)"
710160,Bullhorn Headwaters,AB,Alberta,CAN,TMYx,"Bullhorn Headwaters, AB (WMO 710160)"
712840,Busby AgCM,AB,Alberta,CAN,TMYx,"Busby AgCM, AB (WMO 712840)"
711200,CFB Cold Lake AP,AB,Alberta,CAN,TMYx,"CFB Cold Lake AP, AB (WMO 711200)"
711210,CFB Edmonton,AB,Alberta,CAN,TMYx,"CFB Edmonton, AB (WMO 711210)"
711180,CFB Wainwright-Wainwright Field 21 AF,AB,Alberta,CAN,TMYx,"CFB Wainwright-Wainwright Field 21 AF, AB (WMO 711180)"
710120,Cadogan AgCM,AB,Alberta,CAN,TMYx,"Cadogan AgCM, AB (WMO 710120)"
718770,Calgary Intl AP,AB,Alberta,CAN,TMYx,"Calgary Intl AP, AB (WMO 718770)"
712350,Calgary-Canadian Olympic Park Upper,AB,Alberta,CAN,TMYx,"Calgary-Canadian Olympic Park Upper, AB (WMO 712350)"
718600,Calgary-Springbank AP,AB,Alberta,CAN,TMYx,"Calgary-Springbank AP, AB (WMO 718600)"
716360,Campsie,AB,Alberta,CAN,TMYx,"Campsie, AB (WMO 716360)"
712540,Camrose AP,AB,Alberta,CAN,TMYx,"Camrose AP, AB (WMO 712540)"
711530,Cardston,AB,Alberta,CAN,TMYx,"Cardston, AB (WMO 711530)"
718840,Castlegar-West Kootenay Rgnl AP-Yarmouth RCS,AB,Alberta,CAN,TMYx,"Castlegar-West Kootenay Rgnl AP-Yarmouth RCS, AB (WMO 718840)"
712170,Champion AgDM,AB,Alberta,CAN,TMYx,"Champion AgDM, AB (WMO 712170)"
712340,Claresholm AP,AB,Alberta,CAN,TMYx,"Claresholm AP, AB (WMO 712340)"
712210,Cleardale AgDM,AB,Alberta,CAN,TMYx,"Cleardale AgDM, AB (WMO 712210)"
712230,Consort AgDM,AB,Alberta,CAN,TMYx,"Consort AgDM, AB (WMO 712230)"
713180,Coronation AP,AB,Alberta,CAN,TMYx,"Coronation AP, AB (WMO 713180)"
710130,Craigmyle AgCM,AB,Alberta,CAN,TMYx,"Craigmyle AgCM, AB (WMO 710130)"
713800,Crestomere AgCM,AB,Alberta,CAN,TMYx,"Crestomere AgCM, AB (WMO 713800)"
712360,Crowsnest,AB,Alberta,CAN,TMYx,"Crowsnest, AB (WMO 712360)"
713400,Dapp AgDM,AB,Alberta,CAN,TMYx,"Dapp AgDM, AB (WMO 713400)"
712240,Del Bonita AgDM,AB,Alberta,CAN,TMYx,"Del Bonita AgDM, AB (WMO 712240)"
710140,Delburne AgCM,AB,Alberta,CAN,TMYx,"Delburne AgCM, AB (WMO 710140)"
713590,Dewberry AgCM,AB,Alberta,CAN,TMYx,"Dewberry AgCM, AB (WMO 713590)"
712370,Drumheller East,AB,Alberta,CAN,TMYx,"Drumheller East, AB (WMO 712370)"
714140,Dupre AgCM,AB,Alberta,CAN,TMYx,"Dupre AgCM, AB (WMO 714140)"
714610,Eaglesham AgCM,AB,Alberta,CAN,TMYx,"Eaglesham AgCM, AB (WMO 714610)"
713600,Edgerton AgCM,AB,Alberta,CAN,TMYx,"Edgerton AgCM, AB (WMO 713600)"
711230,Edmonton Intl AP,AB,Alberta,CAN,TMYx,"Edmonton Intl AP, AB (WMO 711230)"
711550,Edmonton Intl CS,AB,Alberta,CAN,TMYx,"Edmonton Intl CS, AB (WMO 711550)"
711570,Edmonton Muni AP,AB,Alberta,CAN,TMYx,"Edmonton Muni AP, AB (WMO 711570)"
711270,Edmonton-Stony Plain AP CS,AB,Alberta,CAN,TMYx,"Edmonton-Stony Plain AP CS, AB (WMO 711270)"
711233,Edmonton-Villeneuve AP,AB,Alberta,CAN,TMYx,"Edmonton-Villeneuve AP, AB (WMO 711233)"
718810,Edson AP,AB,Alberta,CAN,TMYx,"Edson AP, AB (WMO 718810)"
711560,Edson CS,AB,Alberta,CAN,TMYx,"Edson CS, AB (WMO 711560)"
714040,Egg Island,AB,Alberta,CAN,TMYx,"Egg Island, AB (WMO 714040)"
712380,Elk Island Natl Park,AB,Alberta,CAN,TMYx,"Elk Island Natl Park, AB (WMO 712380)"
715180,Enchant AgDM,AB,Alberta,CAN,TMYx,"Enchant AgDM, AB (WMO 715180)"
712400,Esther,AB,Alberta,CAN,TMYx,"Esther, AB (WMO 712400)"
714090,Etzicom AgCM,AB,Alberta,CAN,TMYx,"Etzicom AgCM, AB (WMO 714090)"
714810,Evansburg AgCM,AB,Alberta,CAN,TMYx,"Evansburg AgCM, AB (WMO 714810)"
713470,Fairview AgDM,AB,Alberta,CAN,TMYx,"Fairview AgDM, AB (WMO 713470)"
716730,Ferintosh AgCM,AB,Alberta,CAN,TMYx,"Ferintosh AgCM, AB (WMO 716730)"
715350,Fincastle AgDM,AB,Alberta,CAN,TMYx,"Fincastle AgDM, AB (WMO 715350)"
712250,Foremost AgDM,AB,Alberta,CAN,TMYx,"Foremost AgDM, AB (WMO 712250)"
716740,Forestburg AgCM,AB,Alberta,CAN,TMYx,"Forestburg AgCM, AB (WMO 716740)"
714830,Fort Assiniboine AgCM,AB,Alberta,CAN,TMYx,"Fort Assiniboine AgCM, AB (WMO 714830)"
710560,Fort Chipewyan AP RCS,AB,Alberta,CAN,TMYx,"Fort Chipewyan AP RCS, AB (WMO 710560)"
717890,Fort Macleod AgCM,AB,Alberta,CAN,TMYx,"Fort Macleod AgCM, AB (WMO 717890)"
715850,Fort McMurray AP,AB,Alberta,CAN,TMYx,"Fort McMurray AP, AB (WMO 715850)"
710240,Fort Vermilion,AB,Alberta,CAN,TMYx,"Fort Vermilion, AB (WMO 710240)"
712530,Garden River AP,AB,Alberta,CAN,TMYx,"Garden River AP, AB (WMO 712530)"
717910,Gilt Edge North AgCM,AB,Alberta,CAN,TMYx,"Gilt Edge North AgCM, AB (WMO 717910)"
714980,Gleichen AgCM,AB,Alberta,CAN,TMYx,"Gleichen AgCM, AB (WMO 714980)"
715000,Glenevis AgCM,AB,Alberta,CAN,TMYx,"Glenevis AgCM, AB (WMO 715000)"
718850,Glenwood,AB,Alberta,CAN,TMYx,"Glenwood, AB (WMO 718850)"
719400,Grande Prairie AP,AB,Alberta,CAN,TMYx,"Grande Prairie AP, AB (WMO 719400)"
717880,Grassy Lake,AB,Alberta,CAN,TMYx,"Grassy Lake, AB (WMO 717880)"
717920,Halkirk AgCM,AB,Alberta,CAN,TMYx,"Halkirk AgCM, AB (WMO 717920)"
715070,Hawk Hills AgCM,AB,Alberta,CAN,TMYx,"Hawk Hills AgCM, AB (WMO 715070)"
717930,Hemaruka AgCM,AB,Alberta,CAN,TMYx,"Hemaruka AgCM, AB (WMO 717930)"
719790,Hendrickson Creek,AB,Alberta,CAN,TMYx,"Hendrickson Creek, AB (WMO 719790)"
715400,Hespero AgCM,AB,Alberta,CAN,TMYx,"Hespero AgCM, AB (WMO 715400)"
710660,High Level AP,AB,Alberta,CAN,TMYx,"High Level AP, AB (WMO 710660)"
712260,High Prairie AgDM,AB,Alberta,CAN,TMYx,"High Prairie AgDM, AB (WMO 712260)"
712410,Highvale,AB,Alberta,CAN,TMYx,"Highvale, AB (WMO 712410)"
712270,Holden AgDM,AB,Alberta,CAN,TMYx,"Holden AgDM, AB (WMO 712270)"
717940,Hughenden AgCM,AB,Alberta,CAN,TMYx,"Hughenden AgCM, AB (WMO 717940)"
713440,Hussar AgDM,AB,Alberta,CAN,TMYx,"Hussar AgDM, AB (WMO 713440)"
715280,Iron Springs AgDM,AB,Alberta,CAN,TMYx,"Iron Springs AgDM, AB (WMO 715280)"
717950,Irvine AgCM,AB,Alberta,CAN,TMYx,"Irvine AgCM, AB (WMO 717950)"
714860,Jasper-Warden,AB,Alberta,CAN,TMYx,"Jasper-Warden, AB (WMO 714860)"
715410,Jean Cote AgCM,AB,Alberta,CAN,TMYx,"Jean Cote AgCM, AB (WMO 715410)"
717960,Kessler AgCM,AB,Alberta,CAN,TMYx,"Kessler AgCM, AB (WMO 717960)"
712280,Killam AgDM,AB,Alberta,CAN,TMYx,"Killam AgDM, AB (WMO 712280)"
717970,Kitscoty AgCM,AB,Alberta,CAN,TMYx,"Kitscoty AgCM, AB (WMO 717970)"
715420,La Crete AP AgCM,AB,Alberta,CAN,TMYx,"La Crete AP AgCM, AB (WMO 715420)"
715430,La Glace AgCM,AB,Alberta,CAN,TMYx,"La Glace AgCM, AB (WMO 715430)"
713160,Lac la Biche AP,AB,Alberta,CAN,TMYx,"Lac la Biche AP, AB (WMO 713160)"
712420,Lacombe,AB,Alberta,CAN,TMYx,"Lacombe, AB (WMO 712420)"
715650,Leedale AgDM,AB,Alberta,CAN,TMYx,"Leedale AgDM, AB (WMO 715650)"
715440,Legal AgCM,AB,Alberta,CAN,TMYx,"Legal AgCM, AB (WMO 715440)"
712670,Lethbridge AP,AB,Alberta,CAN,TMYx,"Lethbridge AP, AB (WMO 712670)"
712430,Lethbridge CDA,AB,Alberta,CAN,TMYx,"Lethbridge CDA, AB (WMO 712430)"
715090,Lethbridge Demo Farm AgDM,AB,Alberta,CAN,TMYx,"Lethbridge Demo Farm AgDM, AB (WMO 715090)"
715670,Lindbergh AgDM,AB,Alberta,CAN,TMYx,"Lindbergh AgDM, AB (WMO 715670)"
710350,Linden AgCM,AB,Alberta,CAN,TMYx,"Linden AgCM, AB (WMO 710350)"
718710,Lloydminster AP,AB,Alberta,CAN,TMYx,"Lloydminster AP, AB (WMO 718710)"
712290,Manning AgDM,AB,Alberta,CAN,TMYx,"Manning AgDM, AB (WMO 712290)"
710470,Mannwille AgCM,AB,Alberta,CAN,TMYx,"Mannwille AgCM, AB (WMO 710470)"
710510,Manyberries AgCM,AB,Alberta,CAN,TMYx,"Manyberries AgCM, AB (WMO 710510)"
713450,Masinasin AgDM,AB,Alberta,CAN,TMYx,"Masinasin AgDM, AB (WMO 713450)"
710260,Medicine Hat Rgnl AP RCS,AB,Alberta,CAN,TMYx,"Medicine Hat Rgnl AP RCS, AB (WMO 710260)"
712550,Mildred Lake AP,AB,Alberta,CAN,TMYx,"Mildred Lake AP, AB (WMO 712550)"
712440,Milk River AP,AB,Alberta,CAN,TMYx,"Milk River AP, AB (WMO 712440)"
710150,Milk River Ridge Reservoir,AB,Alberta,CAN,TMYx,"Milk River Ridge Reservoir, AB (WMO 710150)"
712570,Morrin AgDM,AB,Alberta,CAN,TMYx,"Morrin AgDM, AB (WMO 712570)"
710570,Mossleigh AgCM,AB,Alberta,CAN,TMYx,"Mossleigh AgCM, AB (WMO 710570)"
713540,Mundare AgDM,AB,Alberta,CAN,TMYx,"Mundare AgDM, AB (WMO 713540)"
710650,Myrnam AgCM,AB,Alberta,CAN,TMYx,"Myrnam AgCM, AB (WMO 710650)"
712450,Nakiska Ski Resort Ridgetop,AB,Alberta,CAN,TMYx,"Nakiska Ski Resort Ridgetop, AB (WMO 712450)"
714950,Neir AgDM,AB,Alberta,CAN,TMYx,"Neir AgDM, AB (WMO 714950)"
710670,New Serepta AgCM,AB,Alberta,CAN,TMYx,"New Serepta AgCM, AB (WMO 710670)"
710600,Nordegg,AB,Alberta,CAN,TMYx,"Nordegg, AB (WMO 710600)"
712580,Olds AgDM,AB,Alberta,CAN,TMYx,"Olds AgDM, AB (WMO 712580)"
713510,Oliver AgDM,AB,Alberta,CAN,TMYx,"Oliver AgDM, AB (WMO 713510)"
711160,Onefour CDA,AB,Alberta,CAN,TMYx,"Onefour CDA, AB (WMO 711160)"
713420,Oyen AgDM,AB,Alberta,CAN,TMYx,"Oyen AgDM, AB (WMO 713420)"
710700,Pakowki Lake AgCM,AB,Alberta,CAN,TMYx,"Pakowki Lake AgCM, AB (WMO 710700)"
710680,Peace River AP,AB,Alberta,CAN,TMYx,"Peace River AP, AB (WMO 710680)"
716690,Pekisko,AB,Alberta,CAN,TMYx,"Pekisko, AB (WMO 716690)"
713480,Peoria AgDM,AB,Alberta,CAN,TMYx,"Peoria AgDM, AB (WMO 713480)"
710850,Pincher Creek AP,AB,Alberta,CAN,TMYx,"Pincher Creek AP, AB (WMO 710850)"
717360,Pincher Creek CS,AB,Alberta,CAN,TMYx,"Pincher Creek CS, AB (WMO 717360)"
712590,Pollockville AgDM,AB,Alberta,CAN,TMYx,"Pollockville AgDM, AB (WMO 712590)"
713530,Prentiss,AB,Alberta,CAN,TMYx,"Prentiss, AB (WMO 713530)"
710730,Queenstown,AB,Alberta,CAN,TMYx,"Queenstown, AB (WMO 710730)"
715450,Radway AgCM,AB,Alberta,CAN,TMYx,"Radway AgCM, AB (WMO 715450)"
716370,Ranfurly,AB,Alberta,CAN,TMYx,"Ranfurly, AB (WMO 716370)"
715360,Raymond AgDM,AB,Alberta,CAN,TMYx,"Raymond AgDM, AB (WMO 715360)"
718780,Red Deer Rgnl AP,AB,Alberta,CAN,TMYx,"Red Deer Rgnl AP, AB (WMO 718780)"
712460,Red Earth Creek AP,AB,Alberta,CAN,TMYx,"Red Earth Creek AP, AB (WMO 712460)"
710890,Ribstone South AgCM,AB,Alberta,CAN,TMYx,"Ribstone South AgCM, AB (WMO 710890)"
713490,Rich Lake AgDM,AB,Alberta,CAN,TMYx,"Rich Lake AgDM, AB (WMO 713490)"
711020,Rivercourse AgCM,AB,Alberta,CAN,TMYx,"Rivercourse AgCM, AB (WMO 711020)"
719280,Rocky Mountain House AP,AB,Alberta,CAN,TMYx,"Rocky Mountain House AP, AB (WMO 719280)"
711050,Rolling Hills AgCM,AB,Alberta,CAN,TMYx,"Rolling Hills AgCM, AB (WMO 711050)"
712020,Rosalind AgCM,AB,Alberta,CAN,TMYx,"Rosalind AgCM, AB (WMO 712020)"
715370,Rosemary AgDM,AB,Alberta,CAN,TMYx,"Rosemary AgDM, AB (WMO 715370)"
715460,Rycroft AgCM,AB,Alberta,CAN,TMYx,"Rycroft AgCM, AB (WMO 715460)"
715470,Savanna AgCM,AB,Alberta,CAN,TMYx,"Savanna AgCM, AB (WMO 715470)"
712690,Schuler AgDM,AB,Alberta,CAN,TMYx,"Schuler AgDM, AB (WMO 712690)"
713990,Sedalia AgCM,AB,Alberta,CAN,TMYx,"Sedalia AgCM, AB (WMO 713990)"
715250,Seven Persons AgDM,AB,Alberta,CAN,TMYx,"Seven Persons AgDM, AB (WMO 715250)"
714050,Shonts AgCM,AB,Alberta,CAN,TMYx,"Shonts AgCM, AB (WMO 714050)"
710690,Slave Lake AP,AB,Alberta,CAN,TMYx,"Slave Lake AP, AB (WMO 710690)"
712740,Smoky Lake AgDM,AB,Alberta,CAN,TMYx,"Smoky Lake AgDM, AB (WMO 712740)"
715710,Spirit River Stn,AB,Alberta,CAN,TMYx,"Spirit River Stn, AB (WMO 715710)"
714130,Spondin AgCM,AB,Alberta,CAN,TMYx,"Spondin AgCM, AB (WMO 714130)"
715480,St Lina AgCM,AB,Alberta,CAN,TMYx,"St Lina AgCM, AB (WMO 715480)"
718370,St Mary Reservoir,AB,Alberta,CAN,TMYx,"St Mary Reservoir, AB (WMO 718370)"
712750,St Paul AgDM,AB,Alberta,CAN,TMYx,"St Paul AgDM, AB (WMO 712750)"
714400,Standard AgCM,AB,Alberta,CAN,TMYx,"Standard AgCM, AB (WMO 714400)"
715550,Stavely AAFC,AB,Alberta,CAN,TMYx,"Stavely AAFC, AB (WMO 715550)"
712890,Stettler AgDM,AB,Alberta,CAN,TMYx,"Stettler AgDM, AB (WMO 712890)"
715260,Strathmore AgDM,AB,Alberta,CAN,TMYx,"Strathmore AgDM, AB (WMO 715260)"
718438,Suffield AP,AB,Alberta,CAN,TMYx,"Suffield AP, AB (WMO 718438)"
712480,Sundre AP,AB,Alberta,CAN,TMYx,"Sundre AP, AB (WMO 712480)"
715490,Tawatinaw AgCM,AB,Alberta,CAN,TMYx,"Tawatinaw AgCM, AB (WMO 715490)"
716900,Teepee Creek AgCM,AB,Alberta,CAN,TMYx,"Teepee Creek AgCM, AB (WMO 716900)"
715040,Thorsby AgCM,AB,Alberta,CAN,TMYx,"Thorsby AgCM, AB (WMO 715040)"
712490,Three Hills AP,AB,Alberta,CAN,TMYx,"Three Hills AP, AB (WMO 712490)"
715660,Tomahawk AgDM,AB,Alberta,CAN,TMYx,"Tomahawk AgDM, AB (WMO 715660)"
718480,Travers AgCM,AB,Alberta,CAN,TMYx,"Travers AgCM, AB (WMO 718480)"
718570,Tulliby Lake AgCM,AB,Alberta,CAN,TMYx,"Tulliby Lake AgCM, AB (WMO 718570)"
712760,Two Hills AgDM,AB,Alberta,CAN,TMYx,"Two Hills AgDM, AB (WMO 712760)"
712770,Valleyview AgDM,AB,Alberta,CAN,TMYx,"Valleyview AgDM, AB (WMO 712770)"
712510,Vauxhall,AB,Alberta,CAN,TMYx,"Vauxhall, AB (WMO 712510)"
714580,Vegreville,AB,Alberta,CAN,TMYx,"Vegreville, AB (WMO 714580)"
718711,Vermilion AP,AB,Alberta,CAN,TMYx,"Vermilion AP, AB (WMO 718711)"
712780,Vermilion AgDM,AB,Alberta,CAN,TMYx,"Vermilion AgDM, AB (WMO 712780)"
718880,Viking AgCM,AB,Alberta,CAN,TMYx,"Viking AgCM, AB (WMO 718880)"
717610,Vilna AgCM,AB,Alberta,CAN,TMYx,"Vilna AgCM, AB (WMO 717610)"
710620,Violet Grove,AB,Alberta,CAN,TMYx,"Violet Grove, AB (WMO 710620)"
711540,Waterton Lakes Natl Park Gate,AB,Alberta,CAN,TMYx,"Waterton Lakes Natl Park Gate, AB (WMO 711540)"
718950,Wetaskiwin AgCM,AB,Alberta,CAN,TMYx,"Wetaskiwin AgCM, AB (WMO 718950)"
719300,Whitecourt AP,AB,Alberta,CAN,TMYx,"Whitecourt AP, AB (WMO 719300)"
712520,Willow Creek,AB,Alberta,CAN,TMYx,"Willow Creek, AB (WMO 712520)"
719040,Wimborne AgCM,AB,Alberta,CAN,TMYx,"Wimborne AgCM, AB (WMO 719040)"
713430,Wrentham AgDM,AB,Alberta,CAN,TMYx,"Wrentham AgDM, AB (WMO 713430)"
704540,Adak AP,AK,Alaska,USA,TMY3,"Adak AP, AK (WMO 704540)"
703926,Akhiok AP-Moser Bay Seaplane Base,AK,Alaska,USA,TMYx,"Akhiok AP-Moser Bay Seaplane Base, AK (WMO 703926)"
702686,Akiak AP,AK,Alaska,USA,TMYx,"Akiak AP, AK (WMO 702686)"
998221,Alitak Seaplane Base,AK,Alaska,USA,TMYx,"Alitak Seaplane Base, AK (WMO 998221)"
702758,Alpine AF,AK,Alaska,USA,TMYx,"Alpine AF, AK (WMO 702758)"
701718,Ambler AP,AK,Alaska,USA,TMY3,"Ambler AP, AK (WMO 701718)"
704545,Amchitka Island AP,AK,Alaska,USA,TMYx,"Amchitka Island AP, AK (WMO 704545)"
701625,Anaktuvuk Pass AP,AK,Alaska,USA,TMY3,"Anaktuvuk Pass AP, AK (WMO 701625)"
997381,Anchorage Harbor,AK,Alaska,USA,TMYx,"Anchorage Harbor, AK (WMO 997381)"
702730,Anchorage Stevens Intl AP,AK,Alaska,USA,TMY3,"Anchorage Stevens Intl AP, AK (WMO 702730)"
702720,Anchorage-JB Elmendorf-Richardson,AK,Alaska,USA,TMY3,"Anchorage-JB Elmendorf-Richardson, AK (WMO 702720)"
702700,Anchorage-JB Elmendorf-Richardson-Bryant AAF,AK,Alaska,USA,TMYx,"Anchorage-JB Elmendorf-Richardson-Bryant AAF, AK (WMO 702700)"
702725,Anchorage-Lake Hood Seaplane Base,AK,Alaska,USA,TMY3,"Anchorage-Lake Hood Seaplane Base, AK (WMO 702725)"
702735,Anchorage-Merrill Field,AK,Alaska,USA,TMY3,"Anchorage-Merrill Field, AK (WMO 702735)"
703830,Angoon Seaplane Base,AK,Alaska,USA,TMYx,"Angoon Seaplane Base, AK (WMO 703830)"
702320,Aniak AP,AK,Alaska,USA,TMY3,"Aniak AP, AK (WMO 702320)"
703980,Annette Island AP,AK,Alaska,USA,TMY3,"Annette Island AP, AK (WMO 703980)"
702075,Anvik,AK,Alaska,USA,TMY3,"Anvik, AK (WMO 702075)"
701945,Arctic Village AP,AK,Alaska,USA,TMYx,"Arctic Village AP, AK (WMO 701945)"
700631,Atka AP,AK,Alaska,USA,TMYx,"Atka AP, AK (WMO 700631)"
702685,Atqasuk-Burnell Meml AP,AK,Alaska,USA,TMYx,"Atqasuk-Burnell Meml AP, AK (WMO 702685)"
704090,Attu-CGS Casco Cove,AK,Alaska,USA,TMYx,"Attu-CGS Casco Cove, AK (WMO 704090)"
994700,Augustine Island,AK,Alaska,USA,TMYx,"Augustine Island, AK (WMO 994700)"
700260,Barrow-Post-Rogers Meml AP,AK,Alaska,USA,TMY3,"Barrow-Post-Rogers Meml AP, AK (WMO 700260)"
998178,Bartlet Cove Seaplane Base,AK,Alaska,USA,TMYx,"Bartlet Cove Seaplane Base, AK (WMO 998178)"
702190,Bethel AP,AK,Alaska,USA,TMY3,"Bethel AP, AK (WMO 702190)"
701740,Bettles AP,AK,Alaska,USA,TMY3,"Bettles AP, AK (WMO 701740)"
702670,Big Delta-Fort Greely-Allen AAF,AK,Alaska,USA,TMY3,"Big Delta-Fort Greely-Allen AAF, AK (WMO 702670)"
702986,Big River Lake,AK,Alaska,USA,TMY3,"Big River Lake, AK (WMO 702986)"
702746,Birchwood AP,AK,Alaska,USA,TMY3,"Birchwood AP, AK (WMO 702746)"
997796,Bishop Point,AK,Alaska,USA,TMYx,"Bishop Point, AK (WMO 997796)"
994680,Bligh Reef Lighthouse,AK,Alaska,USA,TMYx,"Bligh Reef Lighthouse, AK (WMO 994680)"
700632,Buckland AP,AK,Alaska,USA,TMYx,"Buckland AP, AK (WMO 700632)"
701190,CGAS Port Clarence,AK,Alaska,USA,TMYx,"CGAS Port Clarence, AK (WMO 701190)"
702648,Cantwell AP,AK,Alaska,USA,TMYx,"Cantwell AP, AK (WMO 702648)"
703880,Cape Decision Lighthouse,AK,Alaska,USA,TMYx,"Cape Decision Lighthouse, AK (WMO 703880)"
702790,Cape Hinchinbrook,AK,Alaska,USA,TMYx,"Cape Hinchinbrook, AK (WMO 702790)"
701040,Cape Lisburne AFS,AK,Alaska,USA,TMYx,"Cape Lisburne AFS, AK (WMO 701040)"
703050,Cape Newenham LRRS AP,AK,Alaska,USA,TMYx,"Cape Newenham LRRS AP, AK (WMO 703050)"
702120,Cape Romanzoff LRRS AP,AK,Alaska,USA,TMYx,"Cape Romanzoff LRRS AP, AK (WMO 702120)"
703650,Cape Spencer CGH,AK,Alaska,USA,TMYx,"Cape Spencer CGH, AK (WMO 703650)"
701046,Central AP,AK,Alaska,USA,TMYx,"Central AP, AK (WMO 701046)"
701745,Chandalar Lake AP,AK,Alaska,USA,TMYx,"Chandalar Lake AP, AK (WMO 701745)"
701338,Chevak AP,AK,Alaska,USA,TMYx,"Chevak AP, AK (WMO 701338)"
703333,Chignik AP,AK,Alaska,USA,TMYx,"Chignik AP, AK (WMO 703333)"
702606,Chulitna,AK,Alaska,USA,TMY3,"Chulitna, AK (WMO 702606)"
702674,Circle City AP,AK,Alaska,USA,TMYx,"Circle City AP, AK (WMO 702674)"
703160,Cold Bay AP,AK,Alaska,USA,TMY3,"Cold Bay AP, AK (WMO 703160)"
998425,Cordova,AK,Alaska,USA,TMYx,"Cordova, AK (WMO 998425)"
702960,Cordova-Smith AP,AK,Alaska,USA,TMY3,"Cordova-Smith AP, AK (WMO 702960)"
700639,Deadhorse 3 S,AK,Alaska,USA,TMYx,"Deadhorse 3 S, AK (WMO 700639)"
700637,Deadhorse AP,AK,Alaska,USA,TMY3,"Deadhorse AP, AK (WMO 700637)"
701333,Deering AP,AK,Alaska,USA,TMYx,"Deering AP, AK (WMO 701333)"
702913,Devils Mountain Lodge AP,AK,Alaska,USA,TMYx,"Devils Mountain Lodge AP, AK (WMO 702913)"
703210,Dillingham AP,AK,Alaska,USA,TMY3,"Dillingham AP, AK (WMO 703210)"
994690,Drift River AP,AK,Alaska,USA,TMYx,"Drift River AP, AK (WMO 994690)"
704897,Driftwood Bay AFS,AK,Alaska,USA,TMYx,"Driftwood Bay AFS, AK (WMO 704897)"
701975,Eagle AP,AK,Alaska,USA,TMYx,"Eagle AP, AK (WMO 701975)"
994081,East Amatuli Island Lighthouse,AK,Alaska,USA,TMYx,"East Amatuli Island Lighthouse, AK (WMO 994081)"
703334,Egegik AP,AK,Alaska,USA,TMYx,"Egegik AP, AK (WMO 703334)"
703640,Eldred Rock CGH,AK,Alaska,USA,TMYx,"Eldred Rock CGH, AK (WMO 703640)"
703817,Elfin Cove Seaplane Base,AK,Alaska,USA,TMYx,"Elfin Cove Seaplane Base, AK (WMO 703817)"
703891,Elim AP,AK,Alaska,USA,TMYx,"Elim AP, AK (WMO 703891)"
